2014,%,2013,%
"70,835,144",,,
"(20,237,271)",,,
"(7,542,957)",,,
"43,054,916",,,
"10,917,797",25%,,
"4,441,880",10%,,
"727,212",2%,,
"1,432,757",3%,,
"44,972",0%,,
"3,509,940",8%,,
"10,156,760",24%,,
"10,990,095",26%,,
"7,326,730",17%,,
"3,663,534",9%,,
"10,990,264",26%,,
"43,054,916",100%,,
