Column,Column,"464,447,96","256,499,15","786,031,321","979,804,8","287,872,352",Column,"456,910,181","060,090,91","211,899,4","628,701,502"
,,"464,447,96","256,499,15","786,031,321","979,804,8","287,872,352",,"456,910,181","060,090,91","211,899,4","628,701,502"
,,"464,447,96","256,499,15",-,-,"464,447,96",,"456,910,181","060,090,91","211,899,4","628,701,502"
,,,-,-,"554,812","554,812",,-,-,-,-
,,-,-,"786,031,321",-,"786,031,321",,-,-,-,-
,,-,-,-,"425,091,8","425,091,8",,-,-,-,-
"1102
rebmeceD
13",stessA,"stnelaviuqe
hsac
dna
hsaC","sknaB
morf
euD","secnavda
dna
snaoL","stnemtsevni
laicnaniF",,setiilibaiL,"stisoped
remotsuC","sknab
ot
euD","tbed
mret
gnoL",
