Fair value measurement using,Column,Column
"Carrying
amount","Quoted
prices in
active
markets","Significant
observable
inputs"
,(Level 1),(Level 2)
FRw’000,FRw’000,FRw’000
"231,758,146","231,758,146",-
"77,839,613",-,"77,839,613"
"164,115,134",-,"164,115,134"
"12,703,795",-,"12,703,795"
"1,054,926",-,"1,054,926"
"990,267,321",-,"990,267,321"
"25,758,453",-,"25,758,453"
"1,503,497,388","231,758,146","1,271,739,242"
"190,223,687","190,223,687",-
"974,494,626",-,"974,494,626"
"35,470,426",-,"35,013,920"
"56,026,996",-,"56,026,996"
"1,256,215,735","190,223,687","1,065,535,542"
