Rwanda Insurance Industry - General Insurance,Column,Column,Column,Column
Company,Gross Written Premium,Underwriting Results,Loss ratio,Expense Ratio
BKGI,"11,200,028","1,926,147",40%,30%
PRIME,"15,465,433","1,196,393",55%,31%
SANLAM,"15,989,640","- 534,888",63%,41%
RADIANT,"12,880,238","-161,839",66%,36%
MUA,"10,391,355","647,245",47%,42%
OLD MITUAL,"16,755,730","-11,233",65%,35%
MYFAIR,"5,222,693","-203,854",66%,36%
SONARWA,"4,710,404","1,096,782",34%,43%
BK GROUP PLC 38,,,,
