2013,Column,Column,Column,Column,Column
"Treasury
Bills","Treasury
Bonds",Total,"Treasury
Bills","Treasury
Bonds",Total
RwF’000,RwF’000,RwF’000,,,
"12,084,228","1,035,096","13,119,324",,,
"256,932,372",-,"256,932,372",,,
"(218,195,910)","(1,035,096)","(219,231,006)",,,
"50,820,690",-,"50,820,690",,,
