Group,Column,Company,Column
2014,2013,2014,2013
"1,346","3,456
80
1,152
(3,424)",-,
84,,-,
958,,-,
"(1,285)",,-,
"1,103","1,263",-,
552,"253
1,010",-,
551,,-,
"1,103","1,263",-,
