2009,Column,2009
"1,143",,"1,137"
"1,143","1,063","1,137"
,49,
(99),,(72)
"1,044","1,112","1,065"
"5,220","4,988","5,570"
"1,093","1,029
83","1,114"
(49),,(49)
"1,044","1,112","1,065"
,"169
1,063
(732)",
500,,514
"1,143",,"1,137"
"(1,697)",,"(1,631)"
(55),500,20
,"514
(14)",
20,,20
(75),,-
(55),500,20
