Group,Column,Company,Column
2014,2013,2014,2013
,"15,431
44,296
100,500",,
"16,254",,-,
"20,153",,-,
"105,874",,-,
"142,280","160,227",-,
,"18,012
13,159
3,755",,
"22,901",,-,
"80,143",,-,
258,,-,
"103,302","34,926",-,
"245,582","195,153",-,
"133,078","98,240
96,913",-,
"112,504",,-,
"245,582","195,153",-,
