Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,Column,480
,,,,,,,,,,,441,
,,,,,,,,,,402,,
,,,,,,,,,366,,,
,,,,,,,,332,,,,
,,,,,,,297,,,,,
,,,,,,264,,,,,,
,,,,,234,,,,,,,
115,132,152,177,206,,,,,,,,
