Group,Column,Bank,Column
2013,2012,2013,201
,"8
2,783
2,513
1,411
528",,
8,,8,
"5,593",,"4,191",
"2,494",,"2,221",
"1,343",,790,
"1,711",,"1,957",
"11,149","7,243","9,167",
