2022,Column
"Shs’
millions",%
"203,928",15%
873,0%
"393,984",30%
101,0%
"705,169",53%
"1,419",0%
"20,721",2%
"1,326,195",
"94,580",
"82,248",
"176,828",
"1,503,023",
"14,410",89%
3,0%
"1,724",11%
"16,137",
