Country,Interest Rates December 2020,Column,FX (Local Currency to USD),Column,Inflation,GDP Growth
,CBR,Changes in CBR,31 Dec 2020,"% Change
(12 Months)",Dec 2020,"IMF
Projected 2021"
Kenya,7.0%,- 150 Basis Points,109.3,8%,5.6%,4.7%
Tanzania,7.0%,0 Basis Points,"2,322",1%,3.2%,3.6%
Uganda,7.0%,- 200 Basis Points,"3,660",0%,3.6%,4.9%
Rwanda,4.5%,- 50 Basis Points,972,5%,3.9%,5.7%
DRC,-,-,"1,966",18%,23.4%,3.6%
S. Sudan,-,-,177,10%,11.5%,4.9%
