2020,Column
Shs’ millions,%
"193,569",22%
438,0%
"217,408",24%
-,0%
"476,581",53%
"1,266",0%
"13,289",1%
"902,551",
"67,860",
"36,142",
"104,002",
"1,006,553",
"8,818",94%
39,1%
504,5%
"9,361",
