Column,2019,Column,Column,Column
,Stage 1,Stage 2,Stage 3,Total
,12 month ECL,Lifetime ECL,Lifetime ECL,
Amortised cost,Shs’ millions,Shs’ millions,Shs’ millions,Shs’ millions
,-,-,"11,080","11,080"
,-,-,"14,962","14,962"
,-,-,"8,667","8,667"
,-,-,"34,709","34,709"
,-,-,"(14,033)","(14,033)"
,-,-,"20,676","20,676"
,"313,002",-,-,"313,002"
,-,"37,397",-,"37,397"
,"313,002","37,397",-,"350,399"
,"(4,773)","(3,929)",-,"(8,702)"
,"308,229","33,468",-,"341,697"
,,,,"362,373"
,,,,"5,067"
,,,,"(1,000)"
,,,,"4,067"
,,,,"366,440"
