Mr. Vijay Gidoomal,Chairperson,(4/4)
Dr. James Mwangi,Member,(4/4)
Mr. Deepak Malik*,Member,(2/4)
Mrs. Evelyn Rutagwenda,Member,(3/4)
Dr. Edward Odundo,Member,(4/4)
Mrs. Mary Wamae,Member,(4/4)
Mr. Christopher Newson**,Member,(0/4)
