Performance trend analysis,Column,Column,Column,Column,Column
,1991,1996,2001,2006,2011
Funding,29m,302m,1.6b,16.3b,159b
Loans,8.6m,169m,0.8b,10.9b,113.8b
Total Assets,24m,213m,1.9b,20.0b,196.5b
Total Income,0.8m,51.7m,230m,3.4b,28.8b
Total Expenses,4.2m,41m,175m,2.3b,16.0b
Profit Before Tax,(3.5)m,10.6m,55m,1.1b,12.8b
Profit after Tax,(3.5)m,6.6m,32m,753m,10.3b
Shareholders fund,(5.3)m,22.5m,238m,2.2b,34.2b
Pursuit of strategic path is to sustain the momentum,,,,,
