Group,Column,Company,Column
2014,2013,2014,2013
,"9,993
8,826
(7,726)
(157)
187",,
"11,123",,-,
"10,879",,-,
"(6,926)",,-,
(8),,-,
44,,-,
"15,112","11,123",-,
"48,369","44,571",-,
