2020,Column,Column,Column
Stage 1,Stage 2,Stage 3,Total
12-month ECL,Lifetime ECL,Lifetime ECL,
Shs’ millions,Shs’ millions,Shs’ millions,Shs’ millions
-,-,"22,930","22,930"
-,-,"22,586","22,586"
-,-,"12,943","12,943"
-,-,"58,459","58,459"
-,-,"(34,880)","(34,880)"
-,-,"23,579","23,579"
"393,416",-,-,"393,416"
-,"72,710",-,"72,710"
"393,416","72,710","58,459","466,126"
"(4,376)","(8,748)","(34,880)","(13,124)"
"389,040","63,962","23,579","453,002"
,,,"476,581"
,,,"5,505"
,,,"(4,239)"
,,,"1,266"
,,,"477,847"
