2020,Column,Column
"Fair value
of asset","Fair value
of liability","Net amount
presented"
"Shs’
millions","Shs’
millions","Shs’
millions"
"27,840","27,414",426
"6,994","6,982",12
729,729,-
"35,563","35,125",438
