2022,Column,2022
Shs’ millions,,Shs’ millions
,"62,738
498
70,005
57,590",
"28,441",,-
"3,388",,-
"47,573",,-
"68,928",,"14,412"
"148,330","190,831","14,412"
,"(511)
(146)
191",
(466),,(2)
(47),,-
(15),,-
(528),(466),(2)
,"190,365
52,417",
"147,802",,"14,410"
"84,567",,-
"232,369","242,782","14,410"
,"20,181
32,236",
"52,417",,-
"32,150",,-
"84,567","52,417",-
