Column,Group,Column,Company,Column
,2018,2017,2018,2017
,Shs’ millions,Shs’ millions,Shs’ millions,Shs’ millions
Increase in stage 3,"7,094","3,709",-,-
(Decrease) / increase in stage 1 & 2,"(3,380)",(278),35,-
Net increase in impairment provision,"3,714","3,431",35,-
Loan recoveries,(778),(715),-,-
Statement of profit or loss,"2,936","2,716",35,-
