Areas,"Western Kenya and the Rift Valley:
Bungoma, Kakamega, Nakuru, Nandi
and Trans Nzoia.Eastern Kenya: Embu,
Kitui and Tharaka Nithi"
Model,"Account based cash transfer and Debit
card with wallets
Agrodealer to issues subsidy including
seeds, fertilizer and equipment"
Number of HH’s,"40,000 farmers"
