,"32,940,737
3,582,938
676,359
71,773
37,271,807",,"-
-
200,817
-
200,817",,
"35,175,592",,-,,"43,065,889",
"6,699,995",,-,,"7,882,239",
"1,002,446",,"68,754",,"538,904",
"194,517
43,072,550",,"-
68,754",,"353,572
51,840,604",
,"5,669,197
153,336",,"-
-",,
"6,115,253
60,970",,"-
-",,"7,883,466
220,719",
"1,836,594
8,012,818","1,962,392
7,784,925","-
-","-
-","1,922,526
10,026,712",
"35,059,732","29,486,882","68,754","200,817","41,813,893",
,"4,747,473
7,992,535
1,901,177
-
589,009",,"-
-
-
8,300,000
18,078",,
"3,831,268",,-,,"4,416,234",
"8,418,842",,-,,"11,364,858",
"1,910,435",,-,,"3,307,113",
-,,"11,300,000",,-,
"1,103,549",,"97,214",,"3,130,579",
"15,264,095","15,230,193","11,397,214","8,318,078","22,218,783",
"50,323,827","44,717,076","11,465,968","8,518,896","64,032,676",
,"1,273,638
7,692,337
24,977
1,186,734
2,641,453
573,255
8,936,728",,"-
-
-
-
-
-
696,722",,
"5,010,763",,-,,"6,645,641",
"8,096,990",,-,,"11,628,908",
"17,276",,"13,372",,"65,117",
"1,262,656",,-,,"2,039,919",
"2,816,348",,-,,"3,764,250",
"705,012",,-,,"974,707",
"9637,211",,"75,494",,"13,987,251",
"27,546,255
22,777,572","22,329,123
22,387,953","88,866
11,377,102","696,722
7,822,174","39,105,794
24,926,883",
"-
22,777,572","-
22,387,953
(6,726,532)
513,933","-
11,377,102","-
7,822,174
(60,731)
-","-
24,926,883",
"(7,715,023)
155,686",,"94,197
-",,"(8,582,349)
257,995",
"15,218,234","16,175,353","11,471,299","7,761,443","16,602,529",
-,-,-,-,"56,735",
"15,218,234","16,175,353","11,471,299","7,761,443","16,545,794",
-,"-
(1,083,947)
-
-
-",-,"-
-
-
-
-","99,102",
"683,195",,-,,"686,403",
-,,-,,-,
-,,-,,-,
-,,-,,-,
"683,195","(1,083,947)",-,-,"785,505",
"15,901,429","15,091,407","11,471,299","7,761,443","17,388,034",
507.27,"539.18
266.67
6,832,277
1,591,160",3.04,"2.06
2.00
-
-",4.38,
366.67,,2.00,,2.00,
"15,457,320",,-,,"18,754,023",
"1,816,643",,-,,"2,036,824",
"13,640,677","5,241,117",-,-,"16,717,199","7,327,662"
"5,416,636","2,766,282
2,474,835
2,099,497",-,-,"6,959,640","3,746,234
3,581,428
3,146,485"
"8,224,041",,-,,"9,757,559",
"7,296,995",,-,,"8,829,046",
"927,046","375,338",,-,"928,513","434,943"
,"1,726,191
5,846,883",,"-
-",,"1,726,191
6,281,162"
"2,712,762",,-,,"2,712,762",
"5,084,658",,-,,"6,005,984",
"7,797,420","7,573,075",,-,"8,718,747","8,007,354"
,"17,740,598
27,888,620
5,609,818",,"-
-
-",,"20,435,598
27,991,164
5,609,818"
"32,733,625",,-,,"35,676,396",
"7,749,424",,-,,"7,749,424",
-,,-,,"410,344",
"40,483,049","51,239,036",-,-,"43,836,164","54,036,581"
"51,248,255",,-,,"78,499,561",
"1,000,000",,-,,"4,173,124",
"50,248,255",,-,,"74,326,437",
"3,846,788",,-,,"4,248,766",
"55,095,043",,-,,"82,748,327",
"356,087,595",,-,,"420,890,802",
18.5%,,-,,23.3%,
10.5%,,-,,10.5%,
8.0%,,-,,12.8%,
14.4%,,-,,18.7%,
10.5%,,-,,10.5%,
3.9%,,-,,8.2%,
15.5%,,-,,19.7%,
14.5%,,-,,14.5%,
1.0%,,-,,5.2%,
"47.7%
20.0%
27.7%",,"-
-
-",,"47.6%
20.0%
27.6%",
