"Zambia
Mozambique",Interest Rates (April 2019),Column,FX (Local Currency v/s USD),Column,Inflation,GDP Growth
,CBR,"Changes in Central
Bank Rate
(Q1 2018 v Q1 2019)",31-Mar-19,"Change
Year to Date",Mar-19,(2019 Projected)
,"9.75%
14.25%","0 Basis Points
-375 Basis Points","12.14
63.40","-28%
-3%","7.5%
3.4%","4.2%
4.5%"
