"396,680","29,265","8,298","21,397","25,962","42,863","524,465"
"323,226","25,120","4,941","18,195","22,766","37,074","431,322"
"29,609","2,114",81,"1,342","1,481","2,943","37,570"
"44,058","3,284","2,331","1,984","2,190","4,945","58,792"
"3,767",167,101,142,194,450,"4,821"
"22,93 4","2,100","2,296","1,286","1,838","4,169","34,623"
"23,839","1,184",35,697,352,776,"26,883"
"1,289",434,30,58,80,445,"2,336"
"1,590",40,-,31,7,4,"1,672"
