latoT,"000
’shS","782,661","752,75","371,03","569,03","431,5","267,5","212,6","785,6","778,5","435,5","231,9","029,823"
"rof stfieneb
eulav
hsac-non
detamitsE","000
’shS","207,4",-,-,-,-,-,-,-,-,-,-,"207,4"
"yap
evaeL","000
’shS",-,-,-,-,-,-,-,-,-,-,-,-
ytiutarG,"000
’shS",-,-,-,-,-,-,-,-,-,-,-,-
rehtO secnawolla,"000
’shS","891,9",-,-,-,-,-,-,-,-,-,-,"891,9"
sunoB,"000
’shS",,-,-,-,-,-,-,-,-,-,-,-
noisneP,"000
’shS",52,"542,3","567,1",-,-,-,-,-,-,-,-,"530,5"
seeF,"000
’shS",-,-,-,"569,03","431,5","267,5","212,6","785,6","778,5","435,5","231,9","302,57"
yralaS,"000
’shS","263,251","210,45","804,82",-,-,-,-,-,-,-,-,"287,432"
