2016,Column,2016
,"2,233
3,962
3,111",
"6,908
10,515",,"-
-"
"1,331",,-
"18,754","9,306
(5,804)",-
"(8,985)",,-
"9,769","3,502",-
,"252,494
15,878",
"237,613",,-
"20,673",,-
"258,286","268,372
(1,981)",-
"(1,987)",,-
"256,299","266,391",-
,"269,893",
"266,068",,-
