"For the year ended
31 December 2013","Share
capital","Share
premium","Retained
earnings","Loan loss
reserve","Available
for sale
reserve","Proposed
dividend","Total
equity"
,,,,,,,"42,671
12,642
2
(4,629)
-"
,,,,,,,"50,686"
