Cost to Assets Ratio,Column,Column,Cost to income Ratio,Column,Column
Subsidiary,Q32020,Q32021,,Q32020,Q32021
EB Kenya,7.6%,3.7%,,42%,39.8%
EB Uganda,9.2%,6.4%,,57.5%,51.1%
EB Rwanda,6.3%,4.3%,,49.0%,39.8%
