2017,Column,2017,Column
Shs’ millions,,Shs’ millions,
"11,039",,"8,318",
"10,215",,-,
"17,836",,-,
"29,492",,-,
,"55,533
8,913",,
"68,582",,"8,318",
"11,039",,-,
,"64,446",,
"79,621",,"8,318",
,"4,796
4,117",,
"8,913",,,-
"2,126",,,-
,"8,913",,
"11,039",,,-
