Country,Interest Rates December 2019,Column,FX (Local Currency USD),Column,Inflation,GDP Growth
,CBR,"Changes in CBR Year
to Date",31 Dec 2019,% Change Year to Date,Dec 2019,IMF Projected 2020
Kenya,8.5%,- 75 Basis Points,101.4,0%,5.8%,1.0%
Tanzania,7.0%,- 0 Basis Points,"2,298",0%,3.8%,2.0%
Uganda,9.0%,- 100 Basis Points,"3,665",1%,3.6%,3.5%
Rwanda,5.0%,- 50 Basis Points,922.5,-5%,12%,3.5%
DRC,-,-,"1,672.9",-2%,3.8%,-2.2%
S. Sudan,-,-,160.5,-4%,69%,4.9%
