2024,Column,2024
Shs’ millions,,Shs’ millions
"241,633","193,738
460,773
(16,999)
(127,483)
(3,434)","22,148"
"474,986",,-
"(8,786)",,-
"(94,040)",,"(13,225)"
"(5,047)",,
"608,746","506,595","8,923"
,"654,511
(40,636)
(107,280)",
"716,619",,"22,148"
"(38,617)",,-
"(69,256)",,"(13,225)"
"608,746","506,595","8,923"
