2016,Column,2016
,"70,170
269,893
42,775
272
19,322
839
-
14,056
28
4,585
3,103
3,019",
"64,446",,"8,012"
"266,068",,-
"100,589",,-
383,,704
"15,438",,1
150,,8
-,,"64,721"
"13,754",,-
115,,-
"6,407",,-
"3,103",,-
"3,260",,-
"473,713","428,062","73,446"
,"303,206
270
-
9,496
42,895
59",
"337,204",,-
507,,-
-,,"2,558"
"7,879",,1
"45,969",,-
178,,-
"391,737","355,926","2,559"
,"1,887
16,063
59,763
(1,465)
1,615
(6,258)
(113)
644",
"1,887",,"1,887"
"16,063",,"16,063"
"68,097",,"52,937"
(779),,-
"2,280",,-
"(6,160)",,-
(113),,-
701,,-
"81,976","72,136","70,887"
,"428,062",
"473,713",,"73,446"
