latoT,"000
’shS","936,312","987,55","453,31","749,01","386,5","089,4","920,6","637,5","994,5","656,123"
"detamitsE rof hsac-non stifeneb
eulav","000
’shS","731,5",533,-,-,-,-,-,-,-,"274,5"
"yap
evaeL","000
’shS","853,8",21,-,-,-,-,-,-,-,"073,8"
ytiutarG,"000
’shS","428,13",,-,-,-,-,-,-,-,"428,13"
rehtO secnawolla,"000
’shS","891,9",-,-,-,-,-,-,-,-,"891,9"
sunoB,"000
’shS","040,35",-,-,-,-,-,-,-,-,"040,35"
noisneP,"000
’shS",2,"240,5",-,-,-,-,-,-,-,"440,5"
seeF,"000
’shS",-,-,"453,31","749,01","386,5","089,4","920,6","637,5","994,5","822,25"
yralaS,"000
’shS","080,601","004,05",-,-,-,-,-,-,-,"084,651"
