"35,808",645,"1,548",10,-,303,"38,314"
"86,687",46,289,-,-,-,"87,022"
-,-,-,-,-,"6,654","6,654"
"3,074",4,35,-,-,357,"3,470"
"125,569",695,"1,872",10,-,"7,314","135,460"
"81,234",355,"2,296",1,-,95,"83,981"
"43,046",-,-,-,-,-,"43,046"
"8,271",6,76,-,-,302,"8,655"
"132,551",361,"2,372",1,-,397,"135,682"
"(6,982)",334,(500),9,-,"6,917",(222)
