Group,Column,Company,Column
2014,2013,2014,2013
-,"614
8,178
3,221
8,640
85
224
1,296
1,296
1,827
226
-
-
-
-
-
189
-
-
-
-
65
-
875
-
-",-,
"9,524",,"9,524",
"3,221",,"3,221",
"9,070",,"9,070",
35,,35,
130,,130,
"2,268",,"2,268",
"1,984",,"1,984",
239,,239,
"2,268",,"2,268",
500,,500,
27,,27,
481,,481,
18,,-,
259,,-,
33,,-,
33,,-,
106,,-,
46,,-,
-,,-,
-,,-,
-,,272,
-,,36,
-,,28,
"30,242","26,736","30,083",
"12,669","3,572
23,164","12,508",
"17,573",,"17,575",
"30,242","26,736","30,083",
