"Equity Group Holdings Plc Investor Briefing
Q3 2025 PERFORMANCE
MMMMMMaaaaaaccccccrrrrrrooooooeeeeeeccccccoooooonnnnnnoooooommmmmmiiiiiicccccc aaaaaannnnnndddddd
OOOOOOppppppeeeeeerrrrrraaaaaattttttiiiiiinnnnnngggggg EEEEEEnnnnnnvvvvvviiiiiirrrrrroooooonnnnnnmmmmmmeeeeeennnnnntttttt"
20
