Roles and Responsibilities,Membership,Attendance
"The committee’s responsibilities include:
■ Evaluate strategic o(cid:83)tions and recommend long-term (cid:83)lans to the
Board and oversee the execution of the Africa Recovery Resilience
Plan (ARRP).
■ (cid:53)egularl(cid:92) review and refine the (cid:42)rou(cid:83)(cid:181)s vision and mission(cid:17)
■ Establish procedural guidelines for corporate and investment
strategy development and implementation.
■ Oversee the Group’s investments activities and establish
appropriate processes to measure and assess investment
performance.
■ Identify and assess key issues, risks, and opportunities affecting
corporate and investment strategies.
■ (cid:44)dentif(cid:92)ing, (cid:83)rioritising and evaluating identified investments
opportunities including mergers or acquisition of companies,
business or assets and (cid:44)nvestments in new or e(cid:91)isting (cid:83)ro(cid:77)ects,
e(cid:91)(cid:83)ansion (cid:83)ro(cid:77)ects, or other e(cid:91)(cid:83)ansion in which the (cid:42)rou(cid:83) has an
interest.
■ Integrate risk management into strategic planning, considering
economic, environmental, ethical, financial, and o(cid:83)erational and
competitive factors.","(cid:48)r(cid:17) (cid:57)i(cid:77)a(cid:92) (cid:42)idoomal -
Chairperson
Prof. Isaac Macharia
Dr. James Mwangi
Dr. Edward Odundo
Mr. Jonas Mushosho
Dr. Evanson Baiya
Dr. Helen Gichohi
Mrs. Mary Wamae*
Mr. Samwel Kirubi**
Mr. Clifford Sacks**
Mr. Samuel Mwale**","4/4
4/4
4/4
4/4
4/4
4/4
3/4
2/4
1/4
1/4
1/4"
"*Retired from the Committee during the year 2024
**Appointed to the Committee within the year 2024",,
Key Focus Areas – FY 2024,,
"■ Considered and recommended to the Board proposals for expansion and investments.
■ Evaluated the Group’s funding needs and recommended for Board approval the strategic initiatives to be undertaken
b(cid:92) the (cid:42)rou(cid:83) to address the identified funding needs(cid:17)
■ Evaluated and monitored the execution of the Africa Recovery and Resilience Plan (ARRP) strategy across the Group
and Subsidiaries.",,
