"For the year ended 31 December
2017","Ordinary
life","Super
annuation",General Business,Investments,Consolidation adjustment,Group
,KShs.’000,KShs.’000,KShs.’000,KShs.’000,KShs.’000,KShs.’000
,"870,859","604,901","333,560","122,448","(121,792)","1,809,977"
