"138,916","(95,998)","36,324","(28,375)"
"-
-","(2,766)
-","-
-","-
-"
-,"(2,766)",-,-
"138,916","(98,764)","36,324","(28,375)"
"138,916
-","(98,764)
-","36,324
-","(28,375)
-"
"138,916","(98,764)","36,324","(28,375)"
