Column,Group,Column,Company,Column
,2019,2018,2019,2018
Note,KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000
12,"735,457","232,514","34,122","22,008"
12(c),"94,907",-,"38,578",-
13(a),"2,518,680","3,440,700",-,-
11(a),"76,972","98,721",-,-
14(a),-,-,"2,253,435","2,287,020"
14(b),"17,779","17,779","4,863","4,861"
27,"153,655","236,551",-,"82,384"
16,"1,933,402","2,579,271",-,-
16,"18,681,638","15,167,215",-,-
16,"53,695","1,254,774",-,-
16,-,"14,746",-,-
15,"379,766","504,851",-,-
20(c),"123,773","151,292",-,-
18,"751,534","819,376",-,-
19,"89,564","109,189","89,564","109,189"
,"68,624","52,341","10,085","15,423"
"20(a)
20(b)","938,571
319,297","843,841
449,362","-
82,624","-
182,231"
"21
21","544,763
650,529","2,275,478
403,629","-
113,415","354,000
2,969"
13(b),"900,000","450,000",-,-
,"29,032,606","29,101,630","2,626,686","3,060,085"
