Column,Column,2020,Column,Column,201
Total,"Insurance and
Investment
contracts","Deposit admin
contracts",Total,"Insurance and
Investment
contracts","Deposit admi
contract"
KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘00
,,,"4,143,881","3,951,456","192,42"
,,,"3,075,963","2,902,289","173,67"
,,,"(55,771)","(50,080)","(5,69"
,,,"3,020,192","2,852,209","167,98"
,,,"7,164,073","6,803,665","360,40"
,,,"(4,381,375)","(4,072,192)","(309,18"
,,,"(2,056,557)","(2,029,678)","(26,87"
,,,"(964,078)","(964,078)",
,,,"(7,402,010)","(7,065,948)","(336,06"
,,,"(237,937)","(262,283)","24,34"
,,,"20,042,430","18,935,058","1,107,37"
,,,"(14,307)","(14,307)",
,,,"19,790,186","18,658,468","1,131,71"
