Column,Group,Column
,2017,2016
,KShs. ‘000,KShs. ‘000
As at 1 January 2017,,
Reinsurer’s share of contract liabilities (Note 26(a)),"327,341","166,371"
Reinsurer’s share of unearned premium (Note 27),"93,346","67,121"
Current year movements,,
Increase in reinsurer’s share of contract liabilities,"(10,029)","160,970"
Increase in reinsurer’s share of unearned premiums (Note 27),"68,996","26,225"
,"317,312","327,341"
,"162,342","93,346"
,"479,654","420,687"
