Group,Column
2019,2018
KShs.‘000,KShs.‘000
"75,800","31,864"
-,"193,316"
"(59,904)","(158,140)"
"7,243","8,760"
"23,139","75,800"
-,-
-,-
-,-
-,-
"23,139","75,800"
