10. a) Income tax expense,Group,Column,Company,Column
,2021,2020,2021,2020
,KShs.'000,"KShs.'000
Restated",KShs.'000,KShs.'000
Statement of profit or loss,,,,
,"18,917","47,098","2,590",342
,"3,276","(27,516)","2,642","3,176"
,"(2,250)",-,-,-
,"108,734","80,034",-,-
,"128,677","99,616","5,232","3,518"
"Reconciliation of income tax expense to tax based on
accounting profit: -",,,,
,"(413,682)","(528,696)","(48,504)","(556,160)"
,"(124,103)","(132,174)","(14,551)","(139,040)"
Tax effect of:,,,,
,"(279,545)","(149,827)","19,783","(54,909)"
,"257,188","301,102",-,"197,467"
,-,481,-,-
,"275,137","80,034",-,-
,"128,677","99,616","5,232","3,518"
10. b) Current income tax:,Group,,Company,
,2021,2020,2021,2020
,KShs.'000,"KShs.'000
Restated",KShs.'000,KShs.'000
,"100,613","68,621","6,567","10,085"
,"(138,253)","(11,185)",-,-
,"448,883","80,158",646,-
,"7,660","33,286",-,-
,"(18,917)","(47,098)","(5,232)","(3,518)"
,"(3,276)","27,516",-,-
,"(170,175)","(162,405)",-,-
,(352),"(26,533)",-,-
,"226,183","(37,640)","1,981","6,567"
,"226,183","100,613","1,981","6,567"
,-,"(138,253)",-,-
