Year ended 31 December 2019:,1 Year,1-5 Years,>5 Years,Open ended,Total
Group,KShs.’000,KShs.’000,KShs.’000,KShs.’000,KShs.’000
,"673,532","2,261,137","15,800,664","1,933,402","20,668,735"
,"132,739","109,817","196,407",-,"438,963"
,"412,543","169,645","51,036",-,"633,224"
,"938,571",-,-,-,"938,571"
,"296,429",-,-,-,"296,429"
,"544,762
2,998,577","-
2,540,599","-
16,048,107","-
1,933,402","544,762
23,520,684"
,"82,624",-,-,-,"82,624"
,"82,624",-,-,-,"82,624"
