"3,025,151
(203,971)","2,510,032
(191,938)","-
-","-
-"
"2,821,180","2,318,094",-,-
"48,468
361,501
(95,946)
194,485
65,344","51,106
330,719
106,605
(231,581)
1,114","-
849
10
280
65,511","-
4,325
4,119
(2,910)
18,306"
"573,852","257,963","66,650","23,840"
"3,395,032","2,576,057","66,650","23,840"
"(1,020,461)
96,305
(1,326,063)","(1,174,841)
105,710
(456,643)","-
-",-
"(2,250,219)
(1,037,530)
-","(1,525,774)
(932,948)
-","-
(7,353)
(24,665)","-
(52,215)
-"
"(3,287,749)
107,283
66,364","(2,458,722)
117,335
(133,703)","(32,018)
34,632
1,692","(52,215)
(28,375)
-"
"173,647
(34,731)","(16,368)
(79,630)","36,324
-","(28,375)
-"
"138,916","(95,998)","36,324","(28,375)"
"138,916
-","(95,998)
-","36,324
-","(28,375)
-"
"138,916","(95,998)","36,324","(28,375)"
