For the year ended 31 December 2021:,Group,Column,Column,Company,Column,Column
,At start of year,Movement,At end of year,"At start of
year",Movement,At end of year
,KShs.’000,KShs.’000,KShs.’000,KShs.'000,KShs.'000,KShs.'000
Temporary differences on property and equipment,"(1,705)","4,478","2,774","(1,705)","4,478","2,774"
Other temporary differences,"288,135","(241,283)","46,852","288,135","(241,283)","46,852"
Trading tax losses,"554,384","(244,861)","309,523","554,384","(244,861)","309,523"
Total,"840,814","(481,666)","359,149","840,814","(481,666)","359,149"
,"252,244","(144,500)","107,745","252,244","(144,500)","107,745"
