2024,Column,Column,2023,Column,Column
"Groups of con-
tracts that are
expected to be
profitable","Groups of
contracts that
are onerous at
initial recogni-
tion","New Contracts
Issued during
the year","Groups of con-
tracts that are
expected to be
profitable","Groups of
contracts that
are onerous at
initial recogni-
tion","New Contracts
Issued during
the year"
"(35,257)",-,"(35,257)",,,
-,-,-,,,
-,-,-,,,
"2,524",-,"2,524",,,
"32,733",-,"32,733",,,
-,-,-,,,
