2019,Column,Column,2018,Column,Column
Total,"Insurance and
Investment contracts","Deposit admin
contracts",Total,"Insurance and
Investment contracts","Deposit admin
contracts"
KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000,KShs.‘000
"4,143,881","3,951,456","192,425","4,146,915","3,936,501","210,414"
"3,075,963","2,902,289","173,674","1,176,858","1,139,764","37,094"
"(55,771)","(50,080)","(5,691)","(61,958)","(53,202)","(8,756)"
"3,020,192","2,852,209","167,983","1,114,900","1,086,562","28,338"
"7,164,073","6,803,665","360,408","5,261,815","5,023,063","238,752"
"(4,381,375)","(4,072,192)","(309,183)","(4,694,429)","(4,151,369)","(543,060)"
"(2,056,557)","(2,029,678)","(26,879)","(1,505,995)","(1,484,648)","(21,347)"
"(964,078)
(7,402,010)","(964,078)
(7,065,948)","-
(336,062)","852,628
(5,347,796)","852,628
(4,783,389)","-
(564,407)"
"(237,937)","(262,283)","24,346","(85,981)","239,674","(325,655)"
"20,042,430","18,935,058","1,107,372","20,124,277","18,691,250","1,433,027"
"(14,307)","(14,307)",-,"4,134","4,134",-
"19,790,186","18,658,468","1,131,718","20,042,430","18,935,058","1,107,372"
