Column,Number of lives,Column,Value insured,Column,"Before
reinsurance",Column,"After
reinsurance",Column
Kshs ‘000,2007,2006,2007,2006,"2007
%","2006
%","2007
%","2006
%"
"0-500
500-1000
1000-5000
5000-8000
>8000","305 368
7360
41 779
156
247","247 626
26 522
31211
196
131","4 698 537
4 296 000
45 086 046
561 960
1,487,400","1 742 977
5 320 802
16 796 898
372 219
767,620","45%
5%
47%
1%
2%","18%
13%
66%
1%
2%","66%
3%
29%
1%
1%","23%
9%
66%
1%
1%"
,354 910,"305,686","56,129,943","25,000 515",100%,100%,100%,100%
