"2004
Shs’000"
"91,007
(157,794)
-
(21,500)
(15,298)
-
11,409
-
-
(4,794)
-
(18,703)
-
(8,003)
(89,008)
(41,839)
(78,392)
19,549
332,331
31,244
(21,644)
72,527
37,606"
"138,698"
