2020,2019
KShs.‘000,KShs.‘000
"(117,008)","103,156"
"144,000","144,000"
(0.81),0.79
(0.81),0.79
"(559,678)","(561,678)"
"144,000","144,000"
(3.89),(3.90)
(3.89),(3.90)
