"2011
Total Insurance & Deposit
investments admin
contracts contracts
KShs. ‘000 KShs. ‘000 KShs. ‘000"
"3,509,476 3,300,055 209,421"
"(257,968) (144,887) (113,081)
(37,972) (32,611) (5,361)"
"(295,940) (177,498) (118,442)"
"3,213,536 3,122,557 90,978"
"(1,369,993) (1,254,273) (115,720)
(1,224,710) (1,215,532) (9,178)
9,286 - 9,286
(30,550) (30,550) -"
"(2,615,967) (2,500,355) (115,612)"
"597,568 622,202 (24,634)
7,767,729 7,061,548 706,181
176,052 176,052 -"
"8,541,349 7,859,802 681,547"
