Group,Column,Company,Column
2017,2016,2017,2016
KShs.‘000,KShs.‘000,KShs. ‘000,KShs. ‘000
"21,572","21,792","4,861","4,861"
"(4,107)",(220),-,-
"17,465","21,572","4,861","4,861"
"30,322","39,435",-,-
"(12,857)","(17,683)",-,-
"17,465","21,572",-,-
"13,461","18,136",-,-
"(4,107)",(220),-,-
