"Total
2002
Shs.'000"
"240,000
364,431
44,535
238,726
-
(397,943)"
"489,749"
"1,103,576
81,007"
"1,184,583"
"1,674,332"
"611,863
613,750
28,704
50,407
90,107
154,588
75,342
227,715
85,100"
"1,937,576"
"218,252
10,710
3,670"
"232,632"
