Year ended 31 December 2021,Computer equipment,Furniture and equipment,Total
,KShs.'000,KShs.'000,KShs.'000
Cost,,,
,"4,116","52,726","56,842"
Depreciation,,,
,"(2,942)","(26,441)","(29,383)"
,(186),"(5,377)","(5,563)"
,"(3,128)","(31,818)","(34,946)"
,988,"20,908","21,896"
Year ended 31 December 2020,Computer equipment,Furniture and equipment,Total
,KShs.'000,KShs.'000,KShs.'000
Cost,,,
,"4,116","52,704","56,820"
,-,22,22
,"4,116","52,726","56,842"
Depreciation,,,
,"(2,393)","(20,305)","(22,698)"
,(549),"(6,136)","(6,685)"
,"(2,942)","(26,441)","(29,383)"
,"1,174","26,285","27,459"
