"Group
KShs. ‘000
665,200
(953,391)
(44,600)
(180,776)
23,320
(34,474)
-
(38,205)
(305,899)"
"(868,825)
(156,942)
(22,707)
29,105
(141,228)
2,064,623
236,978
121,435
87,534"
"1,349,973"
