"Charge/(credit)
to Income
At start of year statement At end of year
KShs. ‘000 KShs. ‘000 KShs. ‘000"
"1,805 (310) 1,495
(5,130) 11,897 6,767
30,805 (7,560) 23,245
40,945 (28,916) 12,029"
"68,425 (24,889) 43,536"
"41,846 (6,965) 34,881
3,234 - 3,234
23,345 (17,924) 5,421"
"68,425 (24,889) 43,536"
"(76) 26 (50)
453 5,018 5,471
22,968 (22,968) -"
"23,345 (17,924) 5,421"
