"2004
Shs’000"
"138,698
(7,588)"
"131,110"
"157,794
(26,028)
(27,063)
(604,787)
(71,318)
(238)
26,581
21,992
-
217,042
-
-
-
-"
"(306,025)"
"-
(33,045)"
"(33,045)"
"(207, 960)"
"358, 701
(207,960)"
"150,741"
