At 31 December 2018:,Amortised cost,"Fair value through
profit or loss",Total
,Kshs. ‘000,Kshs. ‘000,Kshs. ‘000
,-,"2,579,271","2,579,271"
,-,"15,167,215","15,167,215"
,"14,746","1,254,774","1,269,520"
,"273,892","2,001,586","2,275,478"
,"288,638","21,002,846","21,291,484"
