"Total
2002
Shs.'000"
"264,747
156,045
111,632
37,545
14,598"
"584,567"
"2,754,775"
"108,855
454,322"
"563,177"
"85,672"
"128,401
245,819
15,017
27,128
15,229"
"431,594"
"1,080,443"
"1,674,332"
