"Total
2001
Shs.’000"
"240,000
364,43I
(1,756)
554,987
-
(297,000)"
"860,662
1,087,421
25,946"
"1,113,367"
"1,974,029"
"470,900
818,689
-
25,143
53,759
70,870
144,794
78,835
348,363"
"2,011,353"
"345,011
258,755
134,822
169,356
-
38,242
-
20,860"
"622,035"
"2,978,399"
"108,744
427,409"
"536,153"
