Column,"Board
Meetings",Column,"Audit
Committee",Column,"Investment
Committee",Column,"Human Resources
Committee",Column
,(a),(b),(a),(b),(a),(b),(a),(b)
"Margaret Dawes
Heinie Werth/Robert Dommisse*
John Simba
John Burbidge
James Gitoho
Andrew Greenwood
Joshua Kituri
Baloobhai Patel","4
4
4
4
4
4
4
4","3
3
4
3
4
4
3
4","4
4
4
4
4","4
2
4
3
4","4
4
4
4
4
4","4
4
3
4
3
4","2
2
2
2
2
2","2
1
2
1
2
2"
